IHC,false,false,false,false,false,false,false,false,false,false,
IHC,148500,148500,148500,148500,148500,148500,148500,148500,148500,148500,
ES,false,false,false,false,false,false,false,false,false,false,
ES,148500,148500,148500,148500,148500,148500,148500,148500,148500,148500,
GA,false,false,false,false,false,false,false,false,false,false,
GA,148500,148500,148500,148500,148500,148500,148500,148500,148500,148500,
HGA,false,false,false,false,false,false,false,false,false,false,
HGA,148500,148500,148500,148500,148500,148500,148500,148500,148500,148500,
