IHC,false,false,false,false,false,false,false,false,false,false,
IHC,162000,162000,162000,162000,162000,162000,162000,162000,162000,162000,
ES,true,true,true,true,true,true,true,true,true,true,
ES,104400,98400,96600,96000,93600,91800,106800,90000,97200,96000,
GA,false,false,false,false,false,false,false,false,false,false,
GA,162000,162000,162000,162000,162000,162000,162000,162000,162000,162000,
HGA,false,false,false,false,false,false,false,false,false,false,
HGA,162000,162000,162000,162000,162000,162000,162000,162000,162000,162000,
